src_ip,dst_ip,src_port,dst_port,packet_len,tcp_flags,window_size,rst_flag,ack_flag,syn_flag,rst_ack_flags,attack_type,label
192.168.154.138,192.168.154.144,8443,41116,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41116,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41116,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41116,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41116,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41116,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41116,310,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41116,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41116,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41118,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,438,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,1475,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41118,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41118,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41120,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41120,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41120,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41120,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41120,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41120,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41120,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41120,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41120,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41120,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41120,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41120,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41120,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41122,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41122,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41122,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41122,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41122,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41122,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41122,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41122,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41122,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41122,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41122,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41122,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41122,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41124,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41124,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41124,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41124,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41124,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41124,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41124,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41124,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41124,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41124,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41124,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41124,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41124,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41128,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41128,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41128,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41128,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41128,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41128,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41128,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41128,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41128,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41128,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41128,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41128,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41128,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.138,192.168.154.144,35119,443,85,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,35119,443,60,17,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,443,35119,60,16,285,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41174,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41174,60,16,250,0,1,0,0,attack2,2
192.168.154.144,216.171.98.68,50480,3436,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41174,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41174,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41174,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41174,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41174,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,443,35119,60,16,285,0,1,0,0,attack2,2
216.171.98.68,192.168.154.144,3436,50480,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.68,50480,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41212,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41212,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41212,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41212,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41212,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41212,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41212,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41214,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41214,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41214,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41214,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41214,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41214,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41214,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41214,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41214,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41214,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41214,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41214,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41214,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41242,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41242,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41242,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41242,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41242,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41242,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41242,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41242,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41242,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41242,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41242,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41242,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41242,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,216.171.98.68,50568,3436,62,2,14600,0,0,1,0,attack2,2
216.171.98.68,192.168.154.144,3436,50568,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.68,50568,3436,60,4,0,1,0,0,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41298,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41298,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41298,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41298,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41298,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41298,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41298,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41302,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41302,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41302,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41302,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41302,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41302,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41302,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41302,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41302,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41302,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41302,342,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41302,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41302,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41304,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,275,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41304,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41304,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41312,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41312,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41312,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41312,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41312,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41312,326,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41312,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41312,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41318,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,227,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41318,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41318,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41338,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41338,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41338,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41338,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41338,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41338,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41338,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41338,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41338,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41338,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41338,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41338,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41338,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41342,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41342,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41342,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41342,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41342,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41342,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41342,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41342,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41342,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41342,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41342,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41342,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41342,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,216.171.98.70,35373,3436,62,2,14600,0,0,1,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41362,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41362,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41362,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41362,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41362,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41362,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41362,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41376,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41376,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41376,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41376,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41376,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41376,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41376,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41376,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41376,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41376,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41376,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41376,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41376,8443,60,20,365,1,1,0,1,attack2,2
216.171.98.70,192.168.154.144,3436,35373,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.70,35373,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,35373,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.70,192.168.154.144,3436,35373,60,16,64239,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41396,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41396,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41396,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41396,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41396,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41396,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41396,8443,60,20,365,1,1,0,1,attack2,2
216.171.98.70,192.168.154.144,3436,35373,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.70,35373,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41398,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41398,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41398,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41398,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41398,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41398,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41398,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41410,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41410,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41410,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41410,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41410,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41410,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41410,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41410,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41410,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41410,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41410,342,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41410,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41410,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,216.171.98.69,47400,3436,62,2,14600,0,0,1,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,437,24,320,0,1,0,0,attack2,2
216.171.98.69,192.168.154.144,3436,47400,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.69,47400,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,243,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41460,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41460,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41474,8443,62,2,14600,0,0,1,0,attack2,2
